ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
12059,2564,พฤษภาคม,4251d9075,SR674767,ภ.2,หมู่ 1 คำนกกก,หนองแวง,บ้านแพง,นครพนม,NPM-SR674767,172.16.170.98,"3,079.95","56,340.42",185,30
12060,2564,พฤษภาคม,4251d9081,SR674776,ภ.2,หมู่ 13 คำนกกกเหนือ,หนองแวง,บ้านแพง,นครพนม,NPM-SR674776,172.16.170.146,"1,299.46","21,003.23",160,18
12061,2564,พฤษภาคม,4251d9083,SR674779,ภ.2,หมู่ 17 คำเจริญ,หนองแวง,บ้านแพง,นครพนม,NPM-SR674779,172.16.170.162,"2,170.72","40,563.80",108,26
12062,2564,พฤษภาคม,4251d9078,SR674772,ภ.2,หมู่ 8 ดอนกลาง,หนองแวง,บ้านแพง,นครพนม,NPM-SR674772,172.16.170.122,"4,226.63","75,982.25",219,17
12063,2564,พฤษภาคม,4251d9082,SR674777,ภ.2,หมู่ 15 น้อยทองคำ,หนองแวง,บ้านแพง,นครพนม,NPM-SR674777,172.16.170.154,"3,931.18","71,917.38",474,46
12064,2564,พฤษภาคม,4251d9077,SR674771,ภ.2,หมู่ 6 ดอนกลาง,หนองแวง,บ้านแพง,นครพนม,NPM-SR674771,172.16.170.114,"1,476.92","28,273.98",193,11
12065,2564,พฤษภาคม,4251d9080,SR674775,ภ.2,หมู่ 12 ไชยศรี,หนองแวง,บ้านแพง,นครพนม,NPM-SR674775,172.16.170.138,12.40,129.97,22,9
12066,2564,พฤษภาคม,4251d9079,SR674774,ภ.2,หมู่ 10 คำพอก,หนองแวง,บ้านแพง,นครพนม,NPM-SR674774,172.16.170.130,"6,591.38","102,661.87",415,34
12067,2564,พฤษภาคม,4251d9076,SR674769,ภ.2,หมู่ 4 นาข่า,หนองแวง,บ้านแพง,นครพนม,NPM-SR674769,172.16.170.106,"7,330.88","116,568.35",482,48
12068,2564,พฤษภาคม,4447d9038,SR675506,ภ.2,หมู่ 1 โนนขุย,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675506,172.16.197.218,"17,073.55","245,192.98","1,332",138
12069,2564,พฤษภาคม,4447d9039,SR675507,ภ.2,หมู่ 2 ขุนละคร,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675507,172.16.197.226,"2,356.92","35,979.99",825,169
12070,2564,พฤษภาคม,4447d9044,SR675512,ภ.2,หมู่ 8 โนนสวน,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675512,172.16.198.10,"3,932.48","84,166.58",444,79
12071,2564,พฤษภาคม,4446d9202,SR676179,ภ.2,หมู่ 5 หนองกรด,โคกกลาง,ประทาย,นครราชสีมา,NMA2-SR676179,172.16.189.186,"12,434.38","287,950.06","1,106",70
12072,2564,พฤษภาคม,4447d9041,SR675509,ภ.2,หมู่ 5 ประโดก,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675509,172.16.197.242,"16,165.59","317,486.04","1,444",114
12073,2564,พฤษภาคม,4447d9040,SR675508,ภ.2,หมู่ 4 สุกร,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675508,172.16.197.234,"10,086.86","172,341.69","1,294",182
12074,2564,พฤษภาคม,4447d9043,SR675511,ภ.2,หมู่ 7 เมืองไผ่,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675511,172.16.198.2,"28,208.75","435,967.36","1,476",118
12075,2564,พฤษภาคม,4447d9042,SR675510,ภ.2,หมู่ 6 โนนกราด,หนองหลัก,ชุมพวง,นครราชสีมา,NMA2-SR675510,172.16.197.250,"13,879.90","261,700.64",882,64
12076,2564,พฤษภาคม,4446d9201,SR676178,ภ.2,หมู่ 4 ละเลิงหิน,โคกกลาง,ประทาย,นครราชสีมา,NMA2-SR676178,172.16.189.178,"3,920.06","85,288.66",739,103
12077,2564,พฤษภาคม,4447d9064,SR675535,ภ.2,หมู่ 9 โคกตอง,ท่าลาด,ชุมพวง,นครราชสีมา,NMA2-SR675535,172.16.198.170,"24,694.45","468,051.35","2,030",152
12078,2564,พฤษภาคม,4447d9045,SR675513,ภ.2,หมู่ 3 ละโว้,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675513,172.16.198.18,"42,069.94","444,664.70","1,659",188
12079,2564,พฤษภาคม,4447d9070,SR675542,ภ.2,หมู่ 17 อุดมสุข,ท่าลาด,ชุมพวง,นครราชสีมา,NMA2-SR675542,172.16.198.218,"18,671.67","334,593.82","1,360",77
12080,2564,พฤษภาคม,4447d9057,SR675527,ภ.2,หมู่ 21 ละโว้สามัคคี,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675527,172.16.198.114,"15,424.88","331,266.22","1,291",199
12081,2564,พฤษภาคม,4447d9056,SR675526,ภ.2,หมู่ 20 ละโว้พัฒนา,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675526,172.16.198.106,"14,575.57","306,405.85","1,628",177
12082,2564,พฤษภาคม,4447d9049,SR675518,ภ.2,หมู่ 9 พะไลน้อย,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675518,172.16.198.50,619.54,"9,701.55",362,115
12083,2564,พฤษภาคม,4447d9054,SR675524,ภ.2,หมู่ 18 ทะยูง,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675524,172.16.198.90,"11,505.27","177,176.74",685,76
12084,2564,พฤษภาคม,4447d9190,SR716228,ภ.2,หมู่ 8 เขว้า,ประสุข,ชุมพวง,นครราชสีมา,NMA1-SR716228,172.16.202.114,817.79,"12,147.20",344,131
12085,2564,พฤษภาคม,4447d9191,SR716229,ภ.2,หมู่ 12 ช่องแมว,ประสุข,ชุมพวง,นครราชสีมา,NMA1-SR716229,172.16.202.122,"12,869.30","198,615.70","1,301",137
12086,2564,พฤษภาคม,4447d9048,SR675517,ภ.2,หมู่ 7 หนองสะแก,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675517,172.16.198.42,897.87,"16,374.94",210,42
12087,2564,พฤษภาคม,4447d9053,SR675523,ภ.2,หมู่ 15 โนนระเวียง,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675523,172.16.198.82,"4,863.16","82,584.10",523,66
12088,2564,พฤษภาคม,4447d9225,SR717126,ภ.2,หมู่ 7 หนองขาม,โบสถ์,พิมาย,นครราชสีมา,NMA1-SR717126,172.16.203.130,"10,729.30","190,514.14","1,492",154
12089,2564,พฤษภาคม,4447d9228,SR717137,ภ.2,หมู่ 24 ศรีเจริญชัย,โบสถ์,พิมาย,นครราชสีมา,NMA1-SR717137,172.16.203.154,"5,376.03","112,878.29","1,205",144
12090,2564,พฤษภาคม,4447d9142,SR676574,ภ.2,หมู่ 26 โนนทะยอม,โบสถ์,พิมาย,นครราชสีมา,NMA1-SR676574,172.16.201.2,"17,910.33","293,945.28","1,575",58
12091,2564,พฤษภาคม,4447d9139,SR676570,ภ.2,หมู่ 18 หัวทำนบ,โบสถ์,พิมาย,นครราชสีมา,NMA1-SR676570,172.16.200.234,"13,898.34","143,615.05",808,82
12092,2564,พฤษภาคม,4447d9046,SR675515,ภ.2,หมู่ 5 ยายพา,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675515,172.16.198.26,"27,499.00","460,019.40","1,461",127
12093,2564,พฤษภาคม,4447d9052,SR675522,ภ.2,หมู่ 14 ขามใหม่,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675522,172.16.198.74,"4,343.24","75,142.11",635,98
12094,2564,พฤษภาคม,4447d9189,SR716227,ภ.2,หมู่ 2 สำโรง,ประสุข,ชุมพวง,นครราชสีมา,NMA1-SR716227,172.16.202.106,"16,878.28","308,380.51","1,729",167
12095,2564,พฤษภาคม,4447d9055,SR675525,ภ.2,หมู่ 19 ประสุขชัย,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675525,172.16.198.98,"8,513.74","164,517.91","1,057",160
12096,2564,พฤษภาคม,4447d9047,SR675516,ภ.2,หมู่ 6 ขุนร่ม,ประสุข,ชุมพวง,นครราชสีมา,NMA2-SR675516,172.16.198.34,"10,296.42","124,190.22",964,121
12097,2564,พฤษภาคม,4449d9168,SR716292,ภ.2,หมู่ 10 บ้านบุ,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR716292,172.16.219.194,"24,126.76","259,503.42","1,147",65
12098,2564,พฤษภาคม,4449d9167,SR716290,ภ.2,หมู่ 8 บ้านเกาะ,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR716290,172.16.219.186,"8,256.04","175,136.29","1,030",93
12099,2564,พฤษภาคม,4449d9170,SR716295,ภ.2,หมู่ 17 บ้านบุ,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR716295,172.16.219.210,"19,726.15","227,468.28","1,100",37
12100,2564,พฤษภาคม,4449d9025,SR675340,ภ.2,หมู่ 2 โนนกุ่ม,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR675340,172.16.215.74,"18,127.73","405,966.80","1,466",98
12101,2564,พฤษภาคม,4449d9054,SR675603,ภ.2,หมู่ 12 บ้านกุดสวาย,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR675603,172.16.216.50,"16,127.80","273,695.76",825,101
12102,2564,พฤษภาคม,4449d9030,SR675345,ภ.2,หมู่ 9 หนองสาระเสร็จ,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR675345,172.16.215.114,"6,815.23","131,381.26",843,180
12103,2564,พฤษภาคม,4449d9052,SR675601,ภ.2,หมู่ 6 บ้านกอก,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR675601,172.16.216.34,"4,104.61","63,924.37",370,90
12104,2564,พฤษภาคม,4449d9031,SR675349,ภ.2,หมู่ 13 โนนกุ่ม,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR675349,172.16.215.122,"11,925.90","186,700.51",649,60
12105,2564,พฤษภาคม,4449d9159,SR716109,ภ.2,หมู่ 1 โคกกระชาย,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR716109,172.16.219.122,"15,048.07","134,271.08","1,481",111
12106,2564,พฤษภาคม,4449d9205,SR771457,ภ.2,หมู่ 19 หนองสาระเสร็จ,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR771457,172.16.220.234,"3,994.19","70,027.68","1,431",64
12107,2564,พฤษภาคม,4449d9070,SR675642,ภ.2,หมู่ 12 บ้านนาใหม่,ท่าเยี่ยม,โชคชัย,นครราชสีมา,NMA1-SR675642,172.16.216.178,"15,277.96","284,880.55","1,022",145
12108,2564,พฤษภาคม,4449d9069,SR675641,ภ.2,หมู่ 10 บ้านนาตลิ่งชัน,ท่าเยี่ยม,โชคชัย,นครราชสีมา,NMA1-SR675641,172.16.216.170,"31,122.29","409,088.89","1,353",86
12109,2564,พฤษภาคม,4449d9174,SR716325,ภ.2,หมู่ 3 บ้านหนองกระทุ่ม,ท่าเยี่ยม,โชคชัย,นครราชสีมา,NMA1-SR716325,172.16.219.242,"10,812.34","207,701.54",833,84
12110,2564,พฤษภาคม,4449d9028,SR675343,ภ.2,หมู่ 7 โคกใบบัว,โคกกระชาย,ครบุรี,นครราชสีมา,NMA1-SR675343,172.16.215.98,"3,877.71","46,123.22",251,39
12111,2564,พฤษภาคม,4449d9038,SR675373,ภ.2,หมู่ 1 บ้านดอนกรูด,แชะ,ครบุรี,นครราชสีมา,NMA1-SR675373,172.16.215.178,"5,824.08","118,564.89",727,166
12112,2564,พฤษภาคม,4449d9172,SR716301,ภ.2,หมู่ 3 บ้านหนองปรึก,ทุ่งอรุณ,โชคชัย,นครราชสีมา,NMA1-SR716301,172.16.219.226,"1,936.08","30,542.89",275,40
12113,2564,พฤษภาคม,4449d9066,SR675624,ภ.2,หมู่ 14 บ้านหนองโพธิ์,ทุ่งอรุณ,โชคชัย,นครราชสีมา,NMA1-SR675624,172.16.216.146,"15,646.91","160,581.64",499,51
12114,2564,พฤษภาคม,4449d9064,SR675616,ภ.2,หมู่ 4 บ้านวังตะแบก,ทุ่งอรุณ,โชคชัย,นครราชสีมา,NMA1-SR675616,172.16.216.130,"1,688.69","30,918.01",306,35
12115,2564,พฤษภาคม,4449d9068,SR675636,ภ.2,หมู่ 2 บ้านคลองมะเดื่อ,ท่าเยี่ยม,โชคชัย,นครราชสีมา,NMA1-SR675636,172.16.216.162,"12,290.66","270,990.56","1,054",70
12116,2564,พฤษภาคม,4449d9074,SR676936,ภ.2,หมู่ 6 บ้านดงเย็น,เสิงสาง,เสิงสาง,นครราชสีมา,NMA1-SR676936,172.16.216.210,"33,852.41","584,285.44","1,985",119
12117,2564,พฤษภาคม,4449d9076,SR676939,ภ.2,หมู่ 10 บ้านประชาสันต์,เสิงสาง,เสิงสาง,นครราชสีมา,NMA1-SR676939,172.16.216.226,"30,697.43","423,533.62","1,530",102
12118,2564,พฤษภาคม,4449d9065,SR675620,ภ.2,หมู่ 10 บ้านหนองทองคำ,ทุ่งอรุณ,โชคชัย,นครราชสีมา,NMA1-SR675620,172.16.216.138,"11,766.61","243,679.11","1,009",82
12119,2564,พฤษภาคม,4449d9067,SR675625,ภ.2,หมู่ 15 บ้านใหม่หนองปรึก,ทุ่งอรุณ,โชคชัย,นครราชสีมา,NMA1-SR675625,172.16.216.154,"18,070.91","359,311.54","1,329",52
12120,2564,พฤษภาคม,4449d9056,SR675606,ภ.2,หมู่ 15 บ้านคลองกลาง,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR675606,172.16.216.66,"20,591.46","324,833.28","1,266",120
12121,2564,พฤษภาคม,4449d9053,SR675602,ภ.2,หมู่ 7 บ้านประดากุด,พลับพลา,โชคชัย,นครราชสีมา,NMA1-SR675602,172.16.216.42,"28,600.04","496,127.81","1,131",36
12122,2564,พฤษภาคม,4449d9051,SR675586,ภ.2,หมู่ 5 บ้านพะโค,กระโทก,โชคชัย,นครราชสีมา,NMA1-SR675586,172.16.216.26,"10,414.88","229,056.70",582,46
12123,2564,พฤษภาคม,4449d9173,SR716304,ภ.2,หมู่ 3 บ้านหนองหญ้าปล้อง,ท่าจะหลุง,โชคชัย,นครราชสีมา,NMA1-SR716304,172.16.219.234,"12,750.81","264,372.60",841,95
12124,2564,พฤษภาคม,4449d9075,SR676937,ภ.2,หมู่ 7 บ้านหนองไผ่น้อย,เสิงสาง,เสิงสาง,นครราชสีมา,NMA1-SR676937,172.16.216.218,"12,892.78","187,983.76","1,023",158
12125,2564,พฤษภาคม,4422d9067,SR675632,ภ.2,หมู่ 10 บ้านโนนสวรรค์,ท่าจะหลุง,โชคชัย,นครราชสีมา,NMA1-SR675632,172.16.209.138,"15,172.81","246,652.55",797,48
12126,2564,พฤษภาคม,4422d9060,SR675593,ภ.2,หมู่ 8 บ้านคลองกระชาย,ละลมใหม่พัฒนา,โชคชัย,นครราชสีมา,NMA1-SR675593,172.16.209.82,"33,016.39","552,938.30","1,930",94
12127,2564,พฤษภาคม,4422d9068,SR675633,ภ.2,หมู่ 5 บ้านดอนพราหมณ์,ท่าอ่าง,โชคชัย,นครราชสีมา,NMA1-SR675633,172.16.209.146,"2,847.98","40,096.49",552,72
12128,2564,พฤษภาคม,4422d9058,SR675590,ภ.2,หมู่ 5 บ้านสระตะหมก,ละลมใหม่พัฒนา,โชคชัย,นครราชสีมา,NMA1-SR675590,172.16.209.66,"9,204.31","146,067.98",788,46
